datetime,t_rel_us,A0_V
2026-05-10 20:10:07.694599,251599,0.27710
2026-05-10 20:10:07.694682,251682,0.00962
2026-05-10 20:10:07.694915,251915,0.70653
2026-05-10 20:10:07.694976,251976,1.00292
2026-05-10 20:10:07.695031,252031,1.34946
2026-05-10 20:10:07.695087,252087,1.70451
2026-05-10 20:10:07.695156,252156,1.95185
2026-05-10 20:10:07.695431,252431,1.26119
2026-05-10 20:10:07.695489,252489,0.88619
2026-05-10 20:10:07.695544,252544,0.55098
2026-05-10 20:10:07.695600,252600,0.29251
2026-05-10 20:10:07.695669,252669,0.01808
2026-05-10 20:10:07.695930,252930,0.76051
2026-05-10 20:10:07.695990,252990,1.15368
2026-05-10 20:10:07.696047,253047,1.50082
2026-05-10 20:10:07.696102,253102,1.76579
2026-05-10 20:10:07.696185,253185,2.01097
2026-05-10 20:10:07.696419,253419,1.33455
2026-05-10 20:10:07.696476,253476,0.98932
2026-05-10 20:10:07.696533,253533,0.60874
2026-05-10 20:10:07.696587,253587,0.30772
2026-05-10 20:10:07.696655,253655,0.07619
2026-05-10 20:10:07.696929,253929,0.75729
2026-05-10 20:10:07.696988,253988,1.13434
2026-05-10 20:10:07.697044,254044,1.48733
2026-05-10 20:10:07.697100,254100,1.78115
2026-05-10 20:10:07.697170,254170,1.99042
2026-05-10 20:10:07.697431,254431,1.26124
2026-05-10 20:10:07.697488,254488,0.88499
2026-05-10 20:10:07.697544,254544,0.55425
2026-05-10 20:10:07.697599,254599,0.20620
2026-05-10 20:10:07.697668,254668,0.04507
2026-05-10 20:10:07.697927,254927,0.75406
2026-05-10 20:10:07.697988,254988,1.17186
2026-05-10 20:10:07.698043,255043,1.48098
2026-05-10 20:10:07.698098,255098,1.73246
2026-05-10 20:10:07.698167,255167,1.98524
2026-05-10 20:10:07.698427,255427,1.28198
2026-05-10 20:10:07.698485,255485,0.92456
2026-05-10 20:10:07.698541,255541,0.56715
2026-05-10 20:10:07.698596,255596,0.29523
2026-05-10 20:10:07.698665,255665,0.02573
2026-05-10 20:10:07.698924,255924,0.74762
2026-05-10 20:10:07.698984,255984,1.11485
2026-05-10 20:10:07.699040,256040,1.45953
2026-05-10 20:10:07.699096,256096,1.73110
2026-05-10 20:10:07.699166,256166,1.99390
2026-05-10 20:10:07.699425,256425,1.29895
2026-05-10 20:10:07.699482,256482,0.93453
2026-05-10 20:10:07.699538,256538,0.55345
2026-05-10 20:10:07.699594,256594,0.28999
2026-05-10 20:10:07.699675,256675,0.05151
2026-05-10 20:10:07.699923,256923,0.72184
2026-05-10 20:10:07.699984,256984,1.11188
2026-05-10 20:10:07.700039,257039,1.45138
2026-05-10 20:10:07.700095,257095,1.75557
2026-05-10 20:10:07.700164,257164,1.98217
2026-05-10 20:10:07.700424,257424,1.30162
2026-05-10 20:10:07.700482,257482,0.92764
2026-05-10 20:10:07.700538,257538,0.61871
2026-05-10 20:10:07.700594,257594,0.32222
2026-05-10 20:10:07.700663,257663,0.05010
2026-05-10 20:10:07.700936,257936,0.77984
2026-05-10 20:10:07.700997,257997,1.19316
2026-05-10 20:10:07.701053,258053,1.50682
2026-05-10 20:10:07.701108,258108,1.80612
2026-05-10 20:10:07.701191,258191,2.01741
2026-05-10 20:10:07.701422,258422,1.31481
2026-05-10 20:10:07.701480,258480,0.96152
2026-05-10 20:10:07.701535,258535,0.60824
2026-05-10 20:10:07.701590,258590,0.30933
2026-05-10 20:10:07.701659,258659,0.06853
2026-05-10 20:10:07.701931,258931,0.76474
2026-05-10 20:10:07.701991,258991,1.16803
2026-05-10 20:10:07.702048,259048,1.52268
2026-05-10 20:10:07.702103,259103,1.79651
2026-05-10 20:10:07.702185,259185,2.01600
2026-05-10 20:10:07.702417,259417,1.33999
2026-05-10 20:10:07.702472,259472,0.99566
2026-05-10 20:10:07.702529,259529,0.65084
2026-05-10 20:10:07.702585,259585,0.33511
2026-05-10 20:10:07.702654,259654,0.08374
2026-05-10 20:10:07.702943,259943,0.86766
2026-05-10 20:10:07.703004,260004,1.22906
2026-05-10 20:10:07.703059,260059,1.56926
2026-05-10 20:10:07.703115,260115,1.82027
2026-05-10 20:10:07.703198,260198,2.02688
2026-05-10 20:10:07.703417,260417,1.34936
2026-05-10 20:10:07.703472,260472,0.99718
2026-05-10 20:10:07.703530,260530,0.64278
2026-05-10 20:10:07.703585,260585,0.33511
2026-05-10 20:10:07.703654,260654,0.07729
2026-05-10 20:10:07.703947,260947,0.88499
2026-05-10 20:10:07.704003,261003,1.23233
2026-05-10 20:10:07.704059,261059,1.55596
2026-05-10 20:10:07.704115,261115,1.82189
2026-05-10 20:10:07.704211,261211,2.06253
2026-05-10 20:10:07.704402,261402,1.46950
2026-05-10 20:10:07.704457,261457,1.10292
2026-05-10 20:10:07.704515,261515,0.68961
2026-05-10 20:10:07.704571,261571,0.46402
2026-05-10 20:10:07.704641,261641,0.10308
2026-05-10 20:10:07.704947,261947,0.87325
2026-05-10 20:10:07.705002,262002,1.22433
2026-05-10 20:10:07.705059,262059,1.56921
2026-05-10 20:10:07.705115,262115,1.81665
2026-05-10 20:10:07.705198,262198,2.02602
2026-05-10 20:10:07.705415,262415,1.35449
2026-05-10 20:10:07.705471,262471,1.00800
2026-05-10 20:10:07.705529,262529,0.63160
2026-05-10 20:10:07.705584,262584,0.35364
2026-05-10 20:10:07.705653,262653,0.08344
2026-05-10 20:10:07.705940,262940,0.80407
2026-05-10 20:10:07.706001,263001,1.20081
2026-05-10 20:10:07.706058,263058,1.55289
2026-05-10 20:10:07.706113,263113,1.80779
2026-05-10 20:10:07.706196,263196,2.02748
2026-05-10 20:10:07.706414,263414,1.36492
2026-05-10 20:10:07.706470,263470,1.01832
2026-05-10 20:10:07.706528,263528,0.59293
2026-05-10 20:10:07.706584,263584,0.34156
2026-05-10 20:10:07.706654,263654,0.10308
2026-05-10 20:10:07.706940,263940,0.81610
2026-05-10 20:10:07.706999,263999,1.21511
2026-05-10 20:10:07.707055,264055,1.57862
2026-05-10 20:10:07.707111,264111,1.81569
2026-05-10 20:10:07.707194,264194,2.02769
2026-05-10 20:10:07.707414,264414,1.35983
2026-05-10 20:10:07.707470,264470,1.01822
2026-05-10 20:10:07.707528,264528,0.71247
2026-05-10 20:10:07.707584,264584,0.34156
2026-05-10 20:10:07.707653,264653,0.09019
2026-05-10 20:10:07.707941,264941,0.80875
2026-05-10 20:10:07.708002,265002,1.22030
2026-05-10 20:10:07.708058,265058,1.55808
2026-05-10 20:10:07.708113,265113,1.82058
2026-05-10 20:10:07.708197,265197,2.01998
2026-05-10 20:10:07.708413,265413,1.37529
2026-05-10 20:10:07.708469,265469,1.02029
2026-05-10 20:10:07.708527,265527,0.65965
2026-05-10 20:10:07.708582,265582,0.32564
2026-05-10 20:10:07.708652,265652,0.07639
2026-05-10 20:10:07.708943,265943,0.82496
2026-05-10 20:10:07.708999,265999,1.16194
2026-05-10 20:10:07.709054,266054,1.54035
2026-05-10 20:10:07.709110,266110,1.83075
2026-05-10 20:10:07.709193,266193,2.02612
2026-05-10 20:10:07.709412,266412,1.38209
2026-05-10 20:10:07.709467,266467,1.03122
2026-05-10 20:10:07.709525,266525,0.63805
2026-05-10 20:10:07.709581,266581,0.34156
2026-05-10 20:10:07.709651,266651,0.08938
2026-05-10 20:10:07.709937,266937,0.80281
2026-05-10 20:10:07.709998,266998,1.18878
2026-05-10 20:10:07.710055,267055,1.52751
2026-05-10 20:10:07.710110,267110,1.92829
2026-05-10 20:10:07.710194,267194,2.01510
2026-05-10 20:10:07.710414,267414,1.37262
2026-05-10 20:10:07.710470,267470,1.02477
2026-05-10 20:10:07.710528,267528,0.65617
2026-05-10 20:10:07.710584,267584,0.32867
2026-05-10 20:10:07.710654,267654,0.08374
2026-05-10 20:10:07.710941,267941,0.84430
2026-05-10 20:10:07.711002,268002,1.24855
2026-05-10 20:10:07.711058,268058,1.57615
2026-05-10 20:10:07.711114,268114,1.80723
2026-05-10 20:10:07.711196,268196,2.03932
2026-05-10 20:10:07.711415,268415,1.36884
2026-05-10 20:10:07.711471,268471,1.01631
2026-05-10 20:10:07.711529,268529,0.64389
2026-05-10 20:10:07.711585,268585,0.34478
2026-05-10 20:10:07.711655,268655,0.09019
2026-05-10 20:10:07.711942,268942,0.84430
2026-05-10 20:10:07.712001,269001,1.18429
2026-05-10 20:10:07.712058,269058,1.54851
2026-05-10 20:10:07.712114,269114,1.80713
2026-05-10 20:10:07.712196,269196,2.02386
2026-05-10 20:10:07.712417,269417,1.35812
2026-05-10 20:10:07.712472,269472,1.01007
2026-05-10 20:10:07.712530,269530,0.65073
2026-05-10 20:10:07.712585,269585,0.34156
2026-05-10 20:10:07.712653,269653,0.07709
2026-05-10 20:10:07.712945,269945,0.88297
2026-05-10 20:10:07.713001,270001,1.22458
2026-05-10 20:10:07.713057,270057,1.54589
2026-05-10 20:10:07.713113,270113,1.82314
2026-05-10 20:10:07.713196,270196,2.02270
2026-05-10 20:10:07.713416,270416,1.34905
2026-05-10 20:10:07.713471,270471,1.02165
2026-05-10 20:10:07.713529,270529,0.66081
2026-05-10 20:10:07.713584,270584,0.37378
2026-05-10 20:10:07.713654,270654,0.07729
2026-05-10 20:10:07.713946,270946,0.85074
2026-05-10 20:10:07.714001,271001,1.21305
2026-05-10 20:10:07.714057,271057,1.54408
2026-05-10 20:10:07.714112,271112,1.79948
2026-05-10 20:10:07.714195,271195,2.02245
2026-05-10 20:10:07.714414,271414,1.37816
2026-05-10 20:10:07.714470,271470,1.01782
2026-05-10 20:10:07.714528,271528,0.64922
2026-05-10 20:10:07.714583,271583,0.32867
2026-05-10 20:10:07.714652,271652,0.09351
2026-05-10 20:10:07.714940,271940,0.79676
2026-05-10 20:10:07.715001,272001,1.22896
2026-05-10 20:10:07.715056,272056,1.54232
2026-05-10 20:10:07.715112,272112,1.81322
2026-05-10 20:10:07.715194,272194,2.01187
2026-05-10 20:10:07.715412,272412,1.38768
2026-05-10 20:10:07.715467,272467,1.03122
2026-05-10 20:10:07.715524,272524,0.68780
2026-05-10 20:10:07.715579,272579,0.38023
2026-05-10 20:10:07.715648,272648,0.11597
2026-05-10 20:10:07.715947,272947,0.85699
2026-05-10 20:10:07.716008,273008,1.24900
2026-05-10 20:10:07.716064,273064,1.57656
2026-05-10 20:10:07.716119,273119,1.83946
2026-05-10 20:10:07.716203,273203,2.06253
2026-05-10 20:10:07.716407,273407,1.40817
2026-05-10 20:10:07.716463,273463,1.07361
2026-05-10 20:10:07.716520,273520,0.70879
2026-05-10 20:10:07.716576,273576,0.38667
2026-05-10 20:10:07.716646,273646,0.14175
2026-05-10 20:10:07.716951,273951,0.89586
2026-05-10 20:10:07.717006,274006,1.27614
2026-05-10 20:10:07.717062,274062,1.55491
2026-05-10 20:10:07.717118,274118,1.84314
2026-05-10 20:10:07.717200,274200,2.04586
2026-05-10 20:10:07.717407,274407,1.41980
2026-05-10 20:10:07.717462,274462,1.07714
2026-05-10 20:10:07.717520,274520,0.70522
2026-05-10 20:10:07.717575,274575,0.38557
2026-05-10 20:10:07.717644,274644,0.10308
2026-05-10 20:10:07.717948,274948,0.89274
2026-05-10 20:10:07.718004,275004,1.21461
2026-05-10 20:10:07.718060,275060,1.56321
2026-05-10 20:10:07.718115,275115,1.80592
2026-05-10 20:10:07.718198,275198,2.02028
2026-05-10 20:10:07.718417,275417,1.35857
2026-05-10 20:10:07.718473,275473,0.99899
2026-05-10 20:10:07.718530,275530,0.65980
2026-05-10 20:10:07.718586,275586,0.33511
2026-05-10 20:10:07.718656,275656,0.08898
2026-05-10 20:10:07.718947,275947,0.82496
2026-05-10 20:10:07.719003,276003,1.24935
2026-05-10 20:10:07.719059,276059,1.55319
2026-05-10 20:10:07.719115,276115,1.82516
2026-05-10 20:10:07.719198,276198,2.01902
2026-05-10 20:10:07.719418,276418,1.35802
2026-05-10 20:10:07.719473,276473,1.00543
2026-05-10 20:10:07.719531,276531,0.63543
2026-05-10 20:10:07.719587,276587,0.34478
2026-05-10 20:10:07.719656,276656,0.07447
2026-05-10 20:10:07.719943,276943,0.81383
2026-05-10 20:10:07.720003,277003,1.23052
2026-05-10 20:10:07.720060,277060,1.53396
2026-05-10 20:10:07.720116,277116,1.82350
2026-05-10 20:10:07.720200,277200,2.02748
2026-05-10 20:10:07.720405,277405,1.42655
2026-05-10 20:10:07.720461,277461,1.08278
2026-05-10 20:10:07.720518,277518,0.72184
2026-05-10 20:10:07.720573,277573,0.39544
2026-05-10 20:10:07.720643,277643,0.12725
2026-05-10 20:10:07.720943,277943,0.82496
2026-05-10 20:10:07.721002,278002,1.22846
2026-05-10 20:10:07.721058,278058,1.56100
2026-05-10 20:10:07.721114,278114,1.81010
2026-05-10 20:10:07.721197,278197,2.02733
2026-05-10 20:10:07.721415,278415,1.37126
2026-05-10 20:10:07.721470,278470,1.02668
2026-05-10 20:10:07.721528,278528,0.67027
2026-05-10 20:10:07.721584,278584,0.35691
2026-05-10 20:10:07.721653,278653,0.07729
2026-05-10 20:10:07.721944,278944,0.84309
2026-05-10 20:10:07.721999,278999,1.19109
2026-05-10 20:10:07.722055,279055,1.51397
2026-05-10 20:10:07.722111,279111,1.75320
2026-05-10 20:10:07.722193,279193,2.02930
2026-05-10 20:10:07.722413,279413,1.37927
2026-05-10 20:10:07.722469,279469,1.03122
2026-05-10 20:10:07.722527,279527,0.67027
2026-05-10 20:10:07.722582,279582,0.37887
2026-05-10 20:10:07.722652,279652,0.09019
2026-05-10 20:10:07.722942,279942,0.82496
2026-05-10 20:10:07.722998,279998,1.18575
2026-05-10 20:10:07.723054,280054,1.52107
2026-05-10 20:10:07.723109,280109,1.80799
2026-05-10 20:10:07.723179,280179,2.01354
2026-05-10 20:10:07.723426,280426,1.30706
2026-05-10 20:10:07.723482,280482,0.95835
2026-05-10 20:10:07.723538,280538,0.60582
2026-05-10 20:10:07.723593,280593,0.30580
2026-05-10 20:10:07.723662,280662,0.05151
2026-05-10 20:10:07.723935,280935,0.77984
2026-05-10 20:10:07.723996,280996,1.17432
2026-05-10 20:10:07.724052,281052,1.51220
2026-05-10 20:10:07.724107,281107,1.80069
2026-05-10 20:10:07.724190,281190,2.01374
2026-05-10 20:10:07.724422,281422,1.33551
2026-05-10 20:10:07.724479,281479,0.97965
2026-05-10 20:10:07.724535,281535,0.61871
2026-05-10 20:10:07.724591,281591,0.29644
2026-05-10 20:10:07.724660,281660,0.08374
2026-05-10 20:10:07.724934,281934,0.77179
2026-05-10 20:10:07.724994,281994,1.17261
2026-05-10 20:10:07.725050,282050,1.49770
2026-05-10 20:10:07.725106,282106,1.80738
2026-05-10 20:10:07.725176,282176,1.99808
2026-05-10 20:10:07.725423,282423,1.33299
2026-05-10 20:10:07.725480,282480,0.97401
2026-05-10 20:10:07.725536,282536,0.64127
2026-05-10 20:10:07.725592,282592,0.27710
2026-05-10 20:10:07.725661,282661,0.07729
2026-05-10 20:10:07.725938,282938,0.78629
2026-05-10 20:10:07.725994,282994,1.15212
2026-05-10 20:10:07.726050,283050,1.48934
2026-05-10 20:10:07.726105,283105,1.77798
2026-05-10 20:10:07.726188,283188,2.03212
2026-05-10 20:10:07.726420,283420,1.33491
2026-05-10 20:10:07.726475,283475,0.99738
2026-05-10 20:10:07.726532,283532,0.64207
2026-05-10 20:10:07.726588,283588,0.33471
2026-05-10 20:10:07.726657,283657,0.10308
2026-05-10 20:10:07.726949,283949,0.86666
2026-05-10 20:10:07.727003,284003,1.19849
2026-05-10 20:10:07.727059,284059,1.52862
2026-05-10 20:10:07.727114,284114,1.80149
2026-05-10 20:10:07.727198,284198,2.01545
2026-05-10 20:10:07.727416,284416,1.36638
2026-05-10 20:10:07.727472,284472,1.02628
2026-05-10 20:10:07.727529,284529,0.63623
2026-05-10 20:10:07.727585,284585,0.33511
2026-05-10 20:10:07.727654,284654,0.09019
2026-05-10 20:10:07.727940,284940,0.81106
2026-05-10 20:10:07.728001,285001,1.20524
2026-05-10 20:10:07.728057,285057,1.54186
2026-05-10 20:10:07.728113,285113,1.79545
2026-05-10 20:10:07.728196,285196,2.02628
2026-05-10 20:10:07.728415,285415,1.38264
2026-05-10 20:10:07.728470,285470,1.03122
2026-05-10 20:10:07.728529,285529,0.67833
2026-05-10 20:10:07.728584,285584,0.34015
2026-05-10 20:10:07.728653,285653,0.08696
2026-05-10 20:10:07.728940,285940,0.79918
2026-05-10 20:10:07.729001,286001,1.20041
2026-05-10 20:10:07.729057,286057,1.54680
2026-05-10 20:10:07.729112,286112,1.76881
2026-05-10 20:10:07.729195,286195,2.02074
2026-05-10 20:10:07.729414,286414,1.37690
2026-05-10 20:10:07.729470,286470,1.03122
2026-05-10 20:10:07.729526,286526,0.67929
2026-05-10 20:10:07.729582,286582,0.37378
2026-05-10 20:10:07.729650,286650,0.12241
2026-05-10 20:10:07.729955,286955,0.91751
2026-05-10 20:10:07.730011,287011,1.25268
2026-05-10 20:10:07.730067,287067,1.58779
2026-05-10 20:10:07.730123,287123,1.81030
2026-05-10 20:10:07.730206,287206,2.03192
2026-05-10 20:10:07.730409,287409,1.40022
2026-05-10 20:10:07.730465,287465,1.06898
2026-05-10 20:10:07.730522,287522,0.70250
2026-05-10 20:10:07.730578,287578,0.35978
2026-05-10 20:10:07.730647,287647,0.10308
2026-05-10 20:10:07.730952,287952,0.91198
2026-05-10 20:10:07.731008,288008,1.23747
2026-05-10 20:10:07.731065,288065,1.54992
2026-05-10 20:10:07.731121,288121,1.82707
2026-05-10 20:10:07.731204,288204,2.00452
2026-05-10 20:10:07.731409,288409,1.41316
2026-05-10 20:10:07.731478,288478,0.97965
2026-05-10 20:10:07.731535,288535,0.61367
2026-05-10 20:10:07.731591,288591,0.35445
2026-05-10 20:10:07.731660,288660,0.07729
2026-05-10 20:10:07.731950,288950,0.90231
2026-05-10 20:10:07.732006,289006,1.21436
2026-05-10 20:10:07.732061,289061,1.54932
2026-05-10 20:10:07.732116,289116,1.81826
2026-05-10 20:10:07.732199,289199,2.01228
2026-05-10 20:10:07.732419,289419,1.35600
2026-05-10 20:10:07.732474,289474,1.00221
2026-05-10 20:10:07.732533,289533,0.64288
2026-05-10 20:10:07.732588,289588,0.35233
2026-05-10 20:10:07.732657,289657,0.09442
2026-05-10 20:10:07.732944,289944,0.82496
2026-05-10 20:10:07.733004,290004,1.21088
2026-05-10 20:10:07.733060,290060,1.54342
2026-05-10 20:10:07.733116,290116,1.82153
2026-05-10 20:10:07.733199,290199,2.01097
2026-05-10 20:10:07.733417,290417,1.36940
2026-05-10 20:10:07.733472,290472,1.01832
2026-05-10 20:10:07.733531,290531,0.68316
2026-05-10 20:10:07.733586,290586,0.34800
2026-05-10 20:10:07.733655,290655,0.07085
2026-05-10 20:10:07.733946,290946,0.82496
2026-05-10 20:10:07.734002,291002,1.20746
2026-05-10 20:10:07.734059,291059,1.53658
2026-05-10 20:10:07.734114,291114,1.79918
2026-05-10 20:10:07.734197,291197,2.02643
2026-05-10 20:10:07.734415,291415,1.37584
2026-05-10 20:10:07.734471,291471,1.03111
2026-05-10 20:10:07.734530,291530,0.65355
2026-05-10 20:10:07.734586,291586,0.37842
2026-05-10 20:10:07.734655,291655,0.07729
2026-05-10 20:10:07.734948,291948,0.85074
2026-05-10 20:10:07.735003,292003,1.18591
2026-05-10 20:10:07.735059,292059,1.55954
2026-05-10 20:10:07.735115,292115,1.82103
2026-05-10 20:10:07.735198,292198,2.02950
2026-05-10 20:10:07.735417,292417,1.36532
2026-05-10 20:10:07.735473,292473,1.01827
2026-05-10 20:10:07.735531,292531,0.65371
2026-05-10 20:10:07.735586,292586,0.39957
2026-05-10 20:10:07.735656,292656,0.07729
2026-05-10 20:10:07.735948,292948,0.85074
2026-05-10 20:10:07.736003,293003,1.22246
2026-05-10 20:10:07.736059,293059,1.48214
2026-05-10 20:10:07.736115,293115,1.87123
2026-05-10 20:10:07.736197,293197,2.00352
2026-05-10 20:10:07.736417,293417,1.36386
2026-05-10 20:10:07.736474,293474,1.01188
2026-05-10 20:10:07.736531,293531,0.67672
2026-05-10 20:10:07.736586,293586,0.35253
2026-05-10 20:10:07.736656,293656,0.08314
2026-05-10 20:10:07.736942,293942,0.84752
2026-05-10 20:10:07.737002,294002,1.20152
2026-05-10 20:10:07.737059,294059,1.52802
2026-05-10 20:10:07.737115,294115,1.81680
2026-05-10 20:10:07.737197,294197,2.04365
2026-05-10 20:10:07.737416,294416,1.38345
2026-05-10 20:10:07.737472,294472,1.02965
2026-05-10 20:10:07.737530,294530,0.67027
2026-05-10 20:10:07.737585,294585,0.36699
2026-05-10 20:10:07.737655,294655,0.08666
2026-05-10 20:10:07.737942,294942,0.81046
2026-05-10 20:10:07.738002,295002,1.19880
2026-05-10 20:10:07.738058,295058,1.53688
2026-05-10 20:10:07.738113,295113,1.80542
2026-05-10 20:10:07.738182,295182,1.98957
2026-05-10 20:10:07.738427,295427,1.30469
2026-05-10 20:10:07.738484,295484,0.95387
2026-05-10 20:10:07.738540,295540,0.60224
2026-05-10 20:10:07.738595,295595,0.32222
2026-05-10 20:10:07.738664,295664,0.05796
2026-05-10 20:10:07.738943,295943,0.84395
2026-05-10 20:10:07.738999,295999,1.17830
2026-05-10 20:10:07.739055,296055,1.51140
2026-05-10 20:10:07.739110,296110,1.78916
2026-05-10 20:10:07.739179,296179,2.00639
2026-05-10 20:10:07.739425,296425,1.32287
2026-05-10 20:10:07.739482,296482,0.98398
2026-05-10 20:10:07.739538,296538,0.59937
2026-05-10 20:10:07.739593,296593,0.32836
2026-05-10 20:10:07.739662,296662,0.08374
2026-05-10 20:10:07.739940,296940,0.76282
2026-05-10 20:10:07.739996,296996,1.15368
2026-05-10 20:10:07.740052,297052,1.49911
2026-05-10 20:10:07.740108,297108,1.77752
2026-05-10 20:10:07.740191,297191,2.01772
2026-05-10 20:10:07.740423,297423,1.32871
2026-05-10 20:10:07.740482,297482,0.99013
2026-05-10 20:10:07.740537,297537,0.61871
2026-05-10 20:10:07.740593,297593,0.36089
2026-05-10 20:10:07.740662,297662,0.07609
2026-05-10 20:10:07.740937,297937,0.80527
2026-05-10 20:10:07.740998,297998,1.17931
2026-05-10 20:10:07.741054,298054,1.49085
2026-05-10 20:10:07.741110,298110,1.78840
2026-05-10 20:10:07.741194,298194,2.06253
2026-05-10 20:10:07.741426,298426,1.32035
2026-05-10 20:10:07.741484,298484,0.94551
2026-05-10 20:10:07.741539,298539,0.61856
2026-05-10 20:10:07.741595,298595,0.30933
2026-05-10 20:10:07.741663,298663,0.01929
2026-05-10 20:10:07.741938,298938,0.82496
2026-05-10 20:10:07.741998,298998,1.16737
2026-05-10 20:10:07.742054,299054,1.54151
2026-05-10 20:10:07.742110,299110,1.83906
2026-05-10 20:10:07.742192,299192,2.01182
2026-05-10 20:10:07.742424,299424,1.33334
2026-05-10 20:10:07.742479,299479,0.97965
2026-05-10 20:10:07.742537,299537,0.65416
2026-05-10 20:10:07.742592,299592,0.32222
2026-05-10 20:10:07.742662,299662,0.07729
2026-05-10 20:10:07.742941,299941,0.80160
2026-05-10 20:10:07.742997,299997,1.15207
2026-05-10 20:10:07.743053,300053,1.51553
2026-05-10 20:10:07.743108,300108,1.78125
2026-05-10 20:10:07.743177,300177,1.98237
2026-05-10 20:10:07.743421,300421,1.34996
2026-05-10 20:10:07.743477,300477,0.99899
2026-05-10 20:10:07.743535,300535,0.61871
2026-05-10 20:10:07.743590,300590,0.33189
2026-05-10 20:10:07.743660,300660,0.09019
2026-05-10 20:10:07.743951,300951,0.90110
2026-05-10 20:10:07.744006,301006,1.20524
2026-05-10 20:10:07.744063,301063,1.55229
2026-05-10 20:10:07.744118,301118,1.81015
2026-05-10 20:10:07.744201,301201,2.03035
2026-05-10 20:10:07.744419,301419,1.36200
2026-05-10 20:10:07.744474,301474,1.01510
2026-05-10 20:10:07.744531,301531,0.71766
2026-05-10 20:10:07.744587,301587,0.35767
2026-05-10 20:10:07.744656,301656,0.08847
2026-05-10 20:10:07.744945,301945,0.82496
2026-05-10 20:10:07.745000,302000,1.18792
2026-05-10 20:10:07.745057,302057,1.52922
2026-05-10 20:10:07.745111,302111,1.78780
2026-05-10 20:10:07.745193,302193,2.02255
2026-05-10 20:10:07.745426,302426,1.31481
2026-05-10 20:10:07.745484,302484,0.96278
2026-05-10 20:10:07.745540,302540,0.56715
2026-05-10 20:10:07.745595,302595,0.30933
2026-05-10 20:10:07.745664,302664,0.02573
2026-05-10 20:10:07.745939,302939,0.77984
2026-05-10 20:10:07.746000,303000,1.21169
2026-05-10 20:10:07.746057,303057,1.51810
2026-05-10 20:10:07.746112,303112,1.78588
2026-05-10 20:10:07.746195,303195,2.02789
2026-05-10 20:10:07.746415,303415,1.38773
2026-05-10 20:10:07.746471,303471,1.03122
2026-05-10 20:10:07.746529,303529,0.67672
2026-05-10 20:10:07.746585,303585,0.36089
2026-05-10 20:10:07.746654,303654,0.10247
2026-05-10 20:10:07.746946,303946,0.82496
2026-05-10 20:10:07.747001,304001,1.21048
2026-05-10 20:10:07.747057,304057,1.52102
2026-05-10 20:10:07.747112,304112,1.80713
2026-05-10 20:10:07.747182,304182,2.01963
2026-05-10 20:10:07.747430,304430,1.30479
2026-05-10 20:10:07.747488,304488,0.93841
2026-05-10 20:10:07.747544,304544,0.57843
2026-05-10 20:10:07.747600,304600,0.28355
2026-05-10 20:10:07.747670,304670,0.04789
2026-05-10 20:10:07.747934,304934,0.73271
2026-05-10 20:10:07.747989,304989,1.13359
2026-05-10 20:10:07.748046,305046,1.42101
2026-05-10 20:10:07.748101,305101,1.75622
2026-05-10 20:10:07.748169,305169,1.98312
2026-05-10 20:10:07.748429,305429,1.30565
2026-05-10 20:10:07.748488,305488,0.92809
2026-05-10 20:10:07.748543,305543,0.59827
2026-05-10 20:10:07.748599,305599,0.26945
2026-05-10 20:10:07.748668,305668,0.05796
2026-05-10 20:10:07.748945,305945,0.82295
2026-05-10 20:10:07.749001,306001,1.17745
2026-05-10 20:10:07.749057,306057,1.51915
2026-05-10 20:10:07.749112,306112,1.78719
2026-05-10 20:10:07.749195,306195,2.02275
2026-05-10 20:10:07.749427,306427,1.31884
2026-05-10 20:10:07.749485,306485,0.95387
2026-05-10 20:10:07.749541,306541,0.60471
2026-05-10 20:10:07.749596,306596,0.30450
2026-05-10 20:10:07.749666,306666,0.06863
2026-05-10 20:10:07.749941,306941,0.79742
2026-05-10 20:10:07.750002,307002,1.18550
2026-05-10 20:10:07.750058,307058,1.52640
2026-05-10 20:10:07.750114,307114,1.81564
2026-05-10 20:10:07.750196,307196,2.01767
2026-05-10 20:10:07.750415,307415,1.38551
2026-05-10 20:10:07.750485,307485,0.95830
2026-05-10 20:10:07.750541,307541,0.60461
2026-05-10 20:10:07.750596,307596,0.30737
2026-05-10 20:10:07.750666,307666,0.02573
2026-05-10 20:10:07.750938,307938,0.77818
2026-05-10 20:10:07.750997,307997,1.16214
2026-05-10 20:10:07.751053,308053,1.49856
2026-05-10 20:10:07.751109,308109,1.77893
2026-05-10 20:10:07.751178,308178,2.01782
2026-05-10 20:10:07.751424,308424,1.34060
2026-05-10 20:10:07.751480,308480,0.97885
2026-05-10 20:10:07.751537,308537,0.64041
2026-05-10 20:10:07.751593,308593,0.30933
2026-05-10 20:10:07.751662,308662,0.03862
2026-05-10 20:10:07.751940,308940,0.81731
2026-05-10 20:10:07.751997,308997,1.13434
2026-05-10 20:10:07.752053,309053,1.56800
2026-05-10 20:10:07.752108,309108,1.79132
2026-05-10 20:10:07.752192,309192,2.02285
2026-05-10 20:10:07.752425,309425,1.33445
2026-05-10 20:10:07.752483,309483,0.97285
2026-05-10 20:10:07.752539,309539,0.61030
2026-05-10 20:10:07.752595,309595,0.33511
2026-05-10 20:10:07.752664,309664,0.03782
